timestamp,category,theta_low,theta_high,tokens,throughput_tok_sec,avg_power_watts,total_energy_joules,joules_per_token,speculative_cycles,fallback_steps,fallback_pct,draft_accept_rate_pct
2026-08-30T08:02:28.029619,"Entropy-Gated Speculative Scout (1B<->8B, real branching)",Code_trial4,0.55,1.25,255,54.85,343.08,1595.1279,6.255404,44,11,20.0,90.9
2026-08-30T08:02:32.816645,"Entropy-Gated Speculative Scout (1B<->8B, real branching)",Code_trial5,0.55,1.25,255,54.92,343.59,1595.2467,6.255869,44,11,20.0,90.9
2026-08-30T09:21:27.131322,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.15_Poem_trial1",0.35,1.0,250,37.88,364.95,2408.441,9.633764,0,250,100.0,0
2026-08-30T09:21:33.715796,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.15_Poem_trial2",0.35,1.0,250,38.86,407.2,2619.7636,10.479054,0,250,100.0,0
2026-08-30T09:21:40.195992,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.15_Poem_trial3",0.35,1.0,250,39.48,409.52,2593.1971,10.372788,0,250,100.0,0
2026-08-30T09:21:44.617979,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.15_Physics_trial1",0.35,1.0,255,37.21,384.77,2637.0364,10.341319,27,166,86.0,45.9
2026-08-30T09:21:51.570155,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.15_Physics_trial2",0.35,1.0,255,37.49,383.35,2607.1935,10.224288,27,166,86.0,45.9
2026-08-30T09:21:58.647632,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.15_Physics_trial3",0.35,1.0,255,36.78,385.69,2673.8299,10.485608,27,166,86.0,45.9
2026-08-30T09:22:03.628034,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.15_Code_trial1",0.35,1.0,255,52.78,333.19,1609.6823,6.31248,42,24,36.4,90.0
2026-08-30T09:22:08.576226,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.15_Code_trial2",0.35,1.0,255,53.1,333.42,1601.2231,6.279306,42,24,36.4,90.0
2026-08-30T09:22:10.848742,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.15_Code_trial3",0.35,1.0,255,53.99,334.04,1577.7921,6.18742,42,24,36.4,90.0
2026-08-30T09:22:17.415755,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.35_Poem_trial1",0.35,1.0,250,38.93,414.09,2659.1313,10.636525,2,248,99.2,0.0
2026-08-30T09:22:24.050955,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.35_Poem_trial2",0.35,1.0,250,38.53,421.06,2732.1526,10.92861,2,248,99.2,0.0
2026-08-30T09:22:30.775641,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.35_Poem_trial3",0.35,1.0,250,38.01,423.44,2785.1713,11.140685,2,248,99.2,0.0
2026-08-30T09:22:37.657925,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.35_Physics_trial1",0.35,1.0,250,37.13,384.59,2589.3032,10.357213,33,137,80.6,48.5
2026-08-30T09:22:41.979772,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.35_Physics_trial2",0.35,1.0,250,37.35,384.0,2570.0613,10.280245,33,137,80.6,48.5
2026-08-30T09:22:48.818496,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.35_Physics_trial3",0.35,1.0,250,37.37,382.87,2561.3717,10.245487,33,137,80.6,48.5
2026-08-30T09:22:53.757148,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.35_Code_trial1",0.35,1.0,255,53.22,344.64,1651.4077,6.476108,44,13,22.8,90.0
2026-08-30T09:22:58.712845,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.35_Code_trial2",0.35,1.0,255,53.02,339.23,1631.3887,6.397603,44,13,22.8,90.0
2026-08-30T09:23:03.685365,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.35_Code_trial3",0.35,1.0,255,52.88,336.62,1623.3011,6.365887,44,13,22.8,90.0
2026-08-30T09:23:07.727151,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.65_Poem_trial1",0.35,1.0,250,38.56,397.84,2579.4452,10.317781,19,180,90.5,53.7
2026-08-30T09:23:14.373011,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.65_Poem_trial2",0.35,1.0,250,38.44,401.69,2612.3248,10.449299,19,180,90.5,53.7
2026-08-30T09:23:21.054972,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.65_Poem_trial3",0.35,1.0,250,38.24,403.58,2638.379,10.553516,19,180,90.5,53.7
2026-08-30T09:23:27.954146,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.65_Physics_trial1",0.35,1.0,250,37.03,380.72,2570.1531,10.280612,38,116,75.3,50.5
2026-08-30T09:23:34.824344,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.65_Physics_trial2",0.35,1.0,250,37.19,376.57,2531.5344,10.126137,38,116,75.3,50.5
2026-08-30T09:23:39.039159,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.65_Physics_trial3",0.35,1.0,250,37.67,376.17,2496.2179,9.984872,38,116,75.3,50.5
2026-08-30T09:23:43.849701,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.65_Code_trial1",0.35,1.0,255,54.66,339.53,1584.0966,6.212143,45,6,11.8,90.7
2026-08-30T09:23:48.711322,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.65_Code_trial2",0.35,1.0,255,54.17,337.41,1588.2543,6.228448,45,6,11.8,90.7
2026-08-30T09:23:53.602885,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.35,1.0)_alpha0.65_Code_trial3",0.35,1.0,255,53.79,339.45,1609.3619,6.311223,45,6,11.8,90.7
2026-08-30T09:24:00.501468,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.15_Poem_trial1",0.55,1.25,250,37.05,404.7,2730.8017,10.923207,11,218,95.2,38.2
2026-08-30T09:24:07.299828,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.15_Poem_trial2",0.55,1.25,250,37.6,412.36,2741.9583,10.967833,11,218,95.2,38.2
2026-08-30T09:24:11.431475,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.15_Poem_trial3",0.55,1.25,250,37.8,412.07,2725.4861,10.901944,11,218,95.2,38.2
2026-08-30T09:24:18.406869,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.15_Physics_trial1",0.55,1.25,255,37.33,386.21,2637.8738,10.344603,39,124,76.1,47.2
2026-08-30T09:24:25.600131,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.15_Physics_trial2",0.55,1.25,255,36.2,380.14,2677.6686,10.500661,39,124,76.1,47.2
2026-08-30T09:24:32.810696,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.15_Physics_trial3",0.55,1.25,255,36.11,380.7,2688.1999,10.541961,39,124,76.1,47.2
2026-08-30T09:24:37.698511,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.15_Code_trial1",0.55,1.25,255,53.82,341.71,1619.063,6.349266,42,22,34.4,91.0
2026-08-30T09:24:39.989321,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.15_Code_trial2",0.55,1.25,255,54.25,342.26,1608.921,6.309494,42,22,34.4,91.0
2026-08-30T09:24:44.874981,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.15_Code_trial3",0.55,1.25,255,53.82,341.5,1618.1248,6.345588,42,22,34.4,91.0
2026-08-30T09:24:51.783012,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.35_Poem_trial1",0.55,1.25,250,36.99,402.98,2723.6926,10.89477,16,199,92.6,43.8
2026-08-30T09:24:58.679847,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.35_Poem_trial2",0.55,1.25,250,37.04,408.41,2756.5016,11.026006,16,199,92.6,43.8
2026-08-30T09:25:05.497122,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.35_Poem_trial3",0.55,1.25,250,37.47,409.13,2729.7053,10.918821,16,199,92.6,43.8
2026-08-30T09:25:10.158712,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.35_Physics_trial1",0.55,1.25,255,36.06,377.33,2668.495,10.464686,47,95,66.9,48.1
2026-08-30T09:25:17.362223,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.35_Physics_trial2",0.55,1.25,255,36.13,372.98,2632.2759,10.322651,47,95,66.9,48.1
2026-08-30T09:25:24.592023,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.35_Physics_trial3",0.55,1.25,255,36.02,373.49,2644.4195,10.370273,47,95,66.9,48.1
2026-08-30T09:25:29.491447,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.35_Code_trial1",0.55,1.25,255,53.68,340.69,1618.3064,6.3463,44,11,20.0,90.9
2026-08-30T09:25:34.307437,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.35_Code_trial2",0.55,1.25,255,54.67,340.72,1589.2591,6.232389,44,11,20.0,90.9
2026-08-30T09:25:36.538026,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.35_Code_trial3",0.55,1.25,255,54.44,338.33,1584.8646,6.215155,44,11,20.0,90.9
2026-08-30T09:25:43.406150,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.65_Poem_trial1",0.55,1.25,250,37.2,387.21,2602.0901,10.40836,31,143,82.2,49.0
2026-08-30T09:25:50.346448,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.65_Poem_trial2",0.55,1.25,250,36.79,391.9,2662.8733,10.651493,31,143,82.2,49.0
2026-08-30T09:25:57.381426,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.65_Poem_trial3",0.55,1.25,250,36.3,391.76,2697.7368,10.790947,31,143,82.2,49.0
2026-08-30T09:26:04.444744,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.65_Physics_trial1",0.55,1.25,255,36.9,366.01,2529.634,9.920133,51,70,57.9,52.5
2026-08-30T09:26:08.819586,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.65_Physics_trial2",0.55,1.25,255,37.51,362.88,2467.0346,9.674645,51,70,57.9,52.5
2026-08-30T09:26:15.796809,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.65_Physics_trial3",0.55,1.25,255,37.32,363.77,2485.513,9.74711,51,70,57.9,52.5
2026-08-30T09:26:20.671387,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.65_Code_trial1",0.55,1.25,255,53.96,338.31,1598.7691,6.269683,46,3,6.1,89.6
2026-08-30T09:26:25.588611,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.65_Code_trial2",0.55,1.25,255,53.48,336.49,1604.3208,6.291454,46,3,6.1,89.6
2026-08-30T09:26:30.409712,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.25)_alpha0.65_Code_trial3",0.55,1.25,255,54.59,338.22,1579.8981,6.195679,46,3,6.1,89.6
2026-08-30T09:26:37.222918,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.15_Poem_trial1",0.55,1.5,250,37.52,397.84,2651.0458,10.604183,16,198,92.5,45.0
2026-08-30T09:26:41.473715,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.15_Poem_trial2",0.55,1.5,250,37.49,403.93,2693.6414,10.774565,16,198,92.5,45.0
2026-08-30T09:26:48.265200,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.15_Poem_trial3",0.55,1.5,250,37.64,403.9,2682.7676,10.731071,16,198,92.5,45.0
2026-08-30T09:26:56.223810,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.15_Physics_trial1",0.55,1.5,255,32.65,357.7,2793.5504,10.955099,66,48,42.1,42.7
2026-08-30T09:27:04.142598,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.15_Physics_trial2",0.55,1.5,255,32.83,352.57,2738.0786,10.737563,66,48,42.1,42.7
2026-08-30T09:27:09.431969,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.15_Physics_trial3",0.55,1.5,255,32.86,353.28,2741.3628,10.750442,66,48,42.1,42.7
2026-08-30T09:27:14.311587,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.15_Code_trial1",0.55,1.5,255,53.87,340.82,1613.2673,6.326538,42,22,34.4,91.0
2026-08-30T09:27:19.211823,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.15_Code_trial2",0.55,1.5,255,53.68,339.39,1612.3533,6.322954,42,22,34.4,91.0
2026-08-30T09:27:24.164991,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.15_Code_trial3",0.55,1.5,255,53.1,340.1,1633.2603,6.404942,42,22,34.4,91.0
2026-08-30T09:27:31.355472,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.35_Poem_trial1",0.55,1.5,250,35.5,396.11,2789.3947,11.157579,23,185,88.9,36.5
2026-08-30T09:27:35.958667,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.35_Poem_trial2",0.55,1.5,250,35.52,402.37,2832.0897,11.328359,23,185,88.9,36.5
2026-08-30T09:27:43.144080,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.35_Poem_trial3",0.55,1.5,250,35.52,402.74,2834.3759,11.337503,23,185,88.9,36.5
2026-08-30T09:27:50.448223,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.35_Physics_trial1",0.55,1.5,255,35.62,370.24,2650.3227,10.393422,52,79,60.3,47.7
2026-08-30T09:27:57.845132,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.35_Physics_trial2",0.55,1.5,255,35.18,367.44,2663.038,10.443286,52,79,60.3,47.7
2026-08-30T09:28:05.151722,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.35_Physics_trial3",0.55,1.5,255,35.65,367.29,2627.3609,10.303376,52,79,60.3,47.7
2026-08-30T09:28:07.381031,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.35_Code_trial1",0.55,1.5,255,54.87,341.45,1586.9253,6.223236,44,11,20.0,90.9
2026-08-30T09:28:12.197560,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.35_Code_trial2",0.55,1.5,255,54.6,340.54,1590.5543,6.237468,44,11,20.0,90.9
2026-08-30T09:28:17.027235,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.35_Code_trial3",0.55,1.5,255,54.45,340.59,1594.9569,6.254733,44,11,20.0,90.9
2026-08-30T09:28:24.233217,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.65_Poem_trial1",0.55,1.5,250,35.43,385.18,2717.6875,10.87075,34,137,80.1,46.5
2026-08-30T09:28:31.318693,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.65_Poem_trial2",0.55,1.5,250,36.05,389.17,2699.0335,10.796134,34,137,80.1,46.5
2026-08-30T09:28:35.856177,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.65_Poem_trial3",0.55,1.5,250,35.97,388.39,2699.1078,10.796431,34,137,80.1,46.5
2026-08-30T09:28:42.979446,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.65_Physics_trial1",0.55,1.5,255,36.56,364.53,2542.3,9.969804,53,68,56.2,50.6
2026-08-30T09:28:50.103456,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.65_Physics_trial2",0.55,1.5,255,36.55,362.12,2526.3734,9.907346,53,68,56.2,50.6
2026-08-30T09:28:57.340122,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.65_Physics_trial3",0.55,1.5,255,35.99,361.97,2564.5747,10.057156,53,68,56.2,50.6
2026-08-30T09:29:02.155765,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.65_Code_trial1",0.55,1.5,255,54.64,339.18,1583.0647,6.208097,46,3,6.1,89.6
2026-08-30T09:29:04.448780,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.65_Code_trial2",0.55,1.5,255,54.45,337.02,1578.196,6.189004,46,3,6.1,89.6
2026-08-30T09:29:09.318316,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.55,1.5)_alpha0.65_Code_trial3",0.55,1.5,255,54.02,338.06,1595.7667,6.257909,46,3,6.1,89.6
2026-08-30T09:29:16.427573,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.15_Poem_trial1",0.75,1.5,250,35.92,393.59,2739.023,10.956092,24,176,88.0,41.7
2026-08-30T09:29:23.542807,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.15_Poem_trial2",0.75,1.5,250,35.87,399.21,2782.291,11.129164,24,176,88.0,41.7
2026-08-30T09:29:30.708635,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.15_Poem_trial3",0.75,1.5,250,35.64,398.29,2793.5468,11.174187,24,176,88.0,41.7
2026-08-30T09:29:35.920023,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.15_Physics_trial1",0.75,1.5,255,33.18,354.82,2726.8801,10.693647,68,40,37.0,43.2
2026-08-30T09:29:43.814936,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.15_Physics_trial2",0.75,1.5,255,32.92,351.4,2721.9484,10.674307,68,40,37.0,43.2
2026-08-30T09:29:51.798167,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.15_Physics_trial3",0.75,1.5,255,32.55,351.89,2756.7865,10.810927,68,40,37.0,43.2
2026-08-30T09:29:56.711165,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.15_Code_trial1",0.75,1.5,255,53.64,340.14,1617.1193,6.341644,43,17,28.3,90.7
2026-08-30T09:30:01.564235,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.15_Code_trial2",0.75,1.5,255,54.17,339.17,1596.5641,6.261035,43,17,28.3,90.7
2026-08-30T09:30:03.932806,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.15_Code_trial3",0.75,1.5,255,53.71,339.33,1610.9061,6.317279,43,17,28.3,90.7
2026-08-30T09:30:11.604220,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.35_Poem_trial1",0.75,1.5,250,33.23,388.1,2919.7144,11.678858,34,158,82.3,34.1
2026-08-30T09:30:19.176951,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.35_Poem_trial2",0.75,1.5,250,33.68,390.03,2895.2335,11.580934,34,158,82.3,34.1
2026-08-30T09:30:26.862835,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.35_Poem_trial3",0.75,1.5,250,33.17,390.33,2941.471,11.765884,34,158,82.3,34.1
2026-08-30T09:30:34.034689,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.35_Physics_trial1",0.75,1.5,255,36.31,367.57,2581.4601,10.123373,53,69,56.6,50.2
2026-08-30T09:30:38.610178,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.35_Physics_trial2",0.75,1.5,255,36.45,364.17,2547.4668,9.990066,53,69,56.6,50.2
2026-08-30T09:30:45.774539,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.35_Physics_trial3",0.75,1.5,255,36.34,364.16,2555.5284,10.02168,53,69,56.6,50.2
2026-08-30T09:30:50.695459,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.35_Code_trial1",0.75,1.5,255,53.51,339.92,1619.9148,6.352607,45,7,13.5,90.2
2026-08-30T09:30:55.547575,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.35_Code_trial2",0.75,1.5,255,54.24,337.85,1588.3708,6.228905,45,7,13.5,90.2
2026-08-30T09:31:00.372163,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.35_Code_trial3",0.75,1.5,255,54.56,337.23,1576.0345,6.180527,45,7,13.5,90.2
2026-08-30T09:31:05.017015,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.65_Poem_trial1",0.75,1.5,250,35.49,369.17,2600.1694,10.400677,44,102,69.9,47.3
2026-08-30T09:31:12.167616,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.65_Poem_trial2",0.75,1.5,250,35.71,373.14,2612.3433,10.449373,44,102,69.9,47.3
2026-08-30T09:31:19.358323,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.65_Poem_trial3",0.75,1.5,250,35.51,373.06,2626.62,10.50648,44,102,69.9,47.3
2026-08-30T09:31:26.665872,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.65_Physics_trial1",0.75,1.5,255,35.64,359.67,2573.2102,10.09102,57,55,49.1,50.2
2026-08-30T09:31:33.834359,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.65_Physics_trial2",0.75,1.5,255,36.34,359.07,2519.7342,9.88131,57,55,49.1,50.2
2026-08-30T09:31:38.510047,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.65_Physics_trial3",0.75,1.5,255,36.03,358.68,2538.1828,9.953658,57,55,49.1,50.2
2026-08-30T09:31:43.372933,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.65_Code_trial1",0.75,1.5,255,54.1,337.64,1591.443,6.240953,46,3,6.1,89.6
2026-08-30T09:31:48.233803,"Entropy-Gated Speculative Scout (1B<->8B, real branching)","theta(0.75,1.5)_alpha0.65_Code_trial2",0.75,1.5,255,54.11,338.71,1596.1769,6.259517,46,3,6.1,89.6
